Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
1009_East_61ST_Street_@1009_E_61ST_ST@.html,1009_East_61ST_Street_,1009_E_61ST_ST,1009 East 61ST Street ,1009 E 61ST ST,"Chicago, IL","1009 E 61ST ST, Chicago, IL","1", Daily Maroon,August,"6","1943",,"-87.6007483","41.783958","1009 e 61st st, chicago, il 60637, usa"
1009_East_61ST_Street_@1009_E_61ST_ST@.html,1009_East_61ST_Street_,1009_E_61ST_ST,1009 East 61ST Street ,1009 E 61ST ST,"Chicago, IL","1009 E 61ST ST, Chicago, IL","1", Daily Maroon,September,"24","1951",,"-87.6007483","41.783958","1009 e 61st st, chicago, il 60637, usa"
1221_East_57TH_ST_@1221_E_57TH_ST@.html,1221_East_57TH_ST_,1221_E_57TH_ST,1221 East 57TH ST ,1221 E 57TH ST,"Chicago, IL","1221 E 57TH ST, Chicago, IL","1", Daily Maroon,March,"30","1927",,"-87.5955271","41.7912521","1221 e 57th st, chicago, il 60637, usa"
1221_East_57TH_ST_@1221_E_57TH_ST@.html,1221_East_57TH_ST_,1221_E_57TH_ST,1221 East 57TH ST ,1221 E 57TH ST,"Chicago, IL","1221 E 57TH ST, Chicago, IL","1", Daily Maroon,March,"29","1927",,"-87.5955271","41.7912521","1221 e 57th st, chicago, il 60637, usa"
1713_East_55TH_ST_@1713_E_55TH_ST@.html,1713_East_55TH_ST_,1713_E_55TH_ST,1713 East 55TH ST ,1713 E 55TH ST,"Chicago, IL","1713 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"4","1986",,"-87.5833666","41.7950817","1713 e 55th st, chicago, il 60637, usa"
1713_East_55TH_ST_@1713_E_55TH_ST@.html,1713_East_55TH_ST_,1713_E_55TH_ST,1713 East 55TH ST ,1713 E 55TH ST,"Chicago, IL","1713 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"7","1986",,"-87.5833666","41.7950817","1713 e 55th st, chicago, il 60637, usa"
1713_East_55TH_ST_@1713_E_55TH_ST@.html,1713_East_55TH_ST_,1713_E_55TH_ST,1713 East 55TH ST ,1713 E 55TH ST,"Chicago, IL","1713 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"31","1986",,"-87.5833666","41.7950817","1713 e 55th st, chicago, il 60637, usa"
1713_East_55TH_ST_@1713_E_55TH_ST@.html,1713_East_55TH_ST_,1713_E_55TH_ST,1713 East 55TH ST ,1713 E 55TH ST,"Chicago, IL","1713 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"21","1986",,"-87.5833666","41.7950817","1713 e 55th st, chicago, il 60637, usa"
1713_East_55TH_ST_@1713_E_55TH_ST@.html,1713_East_55TH_ST_,1713_E_55TH_ST,1713 East 55TH ST ,1713 E 55TH ST,"Chicago, IL","1713 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"14","1986",,"-87.5833666","41.7950817","1713 e 55th st, chicago, il 60637, usa"
1713_East_55TH_ST_@1713_E_55TH_ST@.html,1713_East_55TH_ST_,1713_E_55TH_ST,1713 East 55TH ST ,1713 E 55TH ST,"Chicago, IL","1713 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"11","1986",,"-87.5833666","41.7950817","1713 e 55th st, chicago, il 60637, usa"
1713_East_55TH_ST_@1713_E_55TH_ST@.html,1713_East_55TH_ST_,1713_E_55TH_ST,1713 East 55TH ST ,1713 E 55TH ST,"Chicago, IL","1713 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"5","1986",,"-87.5833666","41.7950817","1713 e 55th st, chicago, il 60637, usa"
1203_East_55TH_Street_@1203_E_55TH_ST@.html,1203_East_55TH_Street_,1203_E_55TH_ST,1203 East 55TH Street ,1203 E 55TH ST,"Chicago, IL","1203 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"29","1927",,"-87.5963051","41.7948798","1203 e 55th st, chicago, il 60637, usa"
1203_East_55TH_Street_@1203_E_55TH_ST@.html,1203_East_55TH_Street_,1203_E_55TH_ST,1203 East 55TH Street ,1203 E 55TH ST,"Chicago, IL","1203 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"4","1927",,"-87.5963051","41.7948798","1203 e 55th st, chicago, il 60637, usa"
918_East_83RD_Street_@918_E_83RD_ST@.html,918_East_83RD_Street_,918_E_83RD_ST,918 East 83RD Street ,918 E 83RD ST,"Chicago, IL","918 E 83RD ST, Chicago, IL","1", Daily Maroon,October,"17","1975",,"-87.6015922","41.7442176","918 e 83rd st, chicago, il 60619, usa"
1422_E._53RD_ST_@1422_E_53RD_ST@.html,1422_E._53RD_ST_,1422_E_53RD_ST,1422 E. 53RD ST ,1422 E 53RD ST,"Chicago, IL","1422 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"23","1965",,"-87.590908","41.7995746","1422 e 53rd st, chicago, il 60615, usa"
1422_E._53RD_ST_@1422_E_53RD_ST@.html,1422_E._53RD_ST_,1422_E_53RD_ST,1422 E. 53RD ST ,1422 E 53RD ST,"Chicago, IL","1422 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"28","1966",,"-87.590908","41.7995746","1422 e 53rd st, chicago, il 60615, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,November,"16","1973",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,October,"7","1975",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,December,"3","1974",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,March,"2","1973",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,October,"12","1973",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,October,"26","1973",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,October,"11","1974",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,March,"7","1975",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,April,"27","1973",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,August,"19","1971",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,April,"25","1975",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,November,"1","1974",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,May,"23","1975",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,April,"13","1973",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,May,"16","1975",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,September,"30","1971",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,January,"19","1973",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,October,"4","1974",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,October,"8","1971",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
351_East_103RD_Street_@351_E_103RD_ST@.html,351_East_103RD_Street_,351_E_103RD_ST,351 East 103RD Street ,351 E 103RD ST,"Chicago, IL","351 E 103RD ST, Chicago, IL","1", Daily Maroon,October,"3","1975",,"-87.6142797","41.7070762","351 e 103rd st, chicago, il 60628, usa"
53_East_63RD_ST_@53_E_63RD_ST@.html,53_East_63RD_ST_,53_E_63RD_ST,53 East 63RD ST ,53 E 63RD ST,"Chicago, IL","53 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"5","1904",,"-87.621644","41.7799226","53 e 63rd st, chicago, il 60637, usa"
53_East_63RD_ST_@53_E_63RD_ST@.html,53_East_63RD_ST_,53_E_63RD_ST,53 East 63RD ST ,53 E 63RD ST,"Chicago, IL","53 E 63RD ST, Chicago, IL","1", Daily Maroon,September,"5","1904",,"-87.621644","41.7799226","53 e 63rd st, chicago, il 60637, usa"
53_East_63RD_ST_@53_E_63RD_ST@.html,53_East_63RD_ST_,53_E_63RD_ST,53 East 63RD ST ,53 E 63RD ST,"Chicago, IL","53 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"13","1904",,"-87.621644","41.7799226","53 e 63rd st, chicago, il 60637, usa"
53_East_63RD_ST_@53_E_63RD_ST@.html,53_East_63RD_ST_,53_E_63RD_ST,53 East 63RD ST ,53 E 63RD ST,"Chicago, IL","53 E 63RD ST, Chicago, IL","1", Daily Maroon,July,"4","1904",,"-87.621644","41.7799226","53 e 63rd st, chicago, il 60637, usa"
53_East_63RD_ST_@53_E_63RD_ST@.html,53_East_63RD_ST_,53_E_63RD_ST,53 East 63RD ST ,53 E 63RD ST,"Chicago, IL","53 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"5","1904",,"-87.621644","41.7799226","53 e 63rd st, chicago, il 60637, usa"
53_East_63RD_ST_@53_E_63RD_ST@.html,53_East_63RD_ST_,53_E_63RD_ST,53 East 63RD ST ,53 E 63RD ST,"Chicago, IL","53 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"25","1904",,"-87.621644","41.7799226","53 e 63rd st, chicago, il 60637, usa"
53_East_63RD_ST_@53_E_63RD_ST@.html,53_East_63RD_ST_,53_E_63RD_ST,53 East 63RD ST ,53 E 63RD ST,"Chicago, IL","53 E 63RD ST, Chicago, IL","1", Daily Maroon,May,"16","1904",,"-87.621644","41.7799226","53 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"3","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"8","1957",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"30","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,August,"24","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"27","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"25","1955",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"6","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,August,"10","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,July,"20","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,December,"6","1957",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"11","1955",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"13","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"29","1955",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,August,"12","1955",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"17","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"25","1957",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"24","1958",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"15","1957",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"20","1956",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1517_East_63RD_ST_@1517_E_63RD_ST@.html,1517_East_63RD_ST_,1517_E_63RD_ST,1517 East 63RD ST ,1517 E 63RD ST,"Chicago, IL","1517 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"15","1957",,"-87.588395","41.7803441","1517 e 63rd st, chicago, il 60637, usa"
1200_E._53RD_ST_@1200_E_53RD_ST@.html,1200_E._53RD_ST_,1200_E_53RD_ST,1200 E. 53RD ST ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"4","1979",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
1200_E._53RD_ST_@1200_E_53RD_ST@.html,1200_E._53RD_ST_,1200_E_53RD_ST,1200 E. 53RD ST ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,July,"3","1980",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
1200_E._53RD_ST_@1200_E_53RD_ST@.html,1200_E._53RD_ST_,1200_E_53RD_ST,1200 E. 53RD ST ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,November,"14","1986",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
1200_E._53RD_ST_@1200_E_53RD_ST@.html,1200_E._53RD_ST_,1200_E_53RD_ST,1200 E. 53RD ST ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"8","1980",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
1200_E._53RD_ST_@1200_E_53RD_ST@.html,1200_E._53RD_ST_,1200_E_53RD_ST,1200 E. 53RD ST ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"10","1980",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
1200_E._53RD_ST_@1200_E_53RD_ST@.html,1200_E._53RD_ST_,1200_E_53RD_ST,1200 E. 53RD ST ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"16","1980",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
1552_E._57TH_ST_@1552_E_57TH_ST@.html,1552_E._57TH_ST_,1552_E_57TH_ST,1552 E. 57TH ST ,1552 E 57TH ST,"Chicago, IL","1552 E 57TH ST, Chicago, IL","1", Daily Maroon,November,"25","1936",,"-87.5871068","41.7918125","1552 e 57th st, chicago, il 60637, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"23","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"30","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,July,"25","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,August,"1","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,July,"11","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"10","1984",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,July,"18","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"16","1981",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"14","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"13","1981",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"20","1981",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,August,"8","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,August,"15","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"17","1986",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"4","1981",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
1638_East_55TH_Street_@1638_E_55TH_ST@.html,1638_East_55TH_Street_,1638_E_55TH_ST,1638 East 55TH Street ,1638 E 55TH ST,"Chicago, IL","1638 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"18","1980",,"-87.5852163","41.7953715","1638 e 55th st, chicago, il 60615, usa"
